hours-per-week,age,capital-gain,capital-loss,workclass,education,education-num,marital-status,relationship,race,gender,native-country,income,occupation
1,0,0,0,2,9,2,2,0,4,1,39,25100,4
0,2,0,0,4,11,0,2,0,4,1,39,50020,1
1,1,0,0,4,11,0,2,0,4,1,39,40000,12
1,2,0,0,6,10,2,2,0,4,1,2,11379,10
1,2,0,0,4,11,0,2,0,4,1,39,62400,7
0,1,0,0,1,11,0,2,0,4,1,39,44010,1
0,1,0,0,4,1,0,0,1,4,1,39,17000,7
0,1,0,0,4,11,0,4,1,4,1,39,19110,6
0,0,0,0,4,11,0,4,4,4,0,39,15000,12
0,1,0,0,2,9,2,4,1,4,1,39,21000,4
1,2,0,0,4,15,1,2,0,4,1,39,70324,7
0,0,0,0,4,11,0,4,3,4,0,39,42558,1
0,0,0,0,4,2,0,4,3,4,1,39,250,9
0,1,0,0,6,11,0,0,4,4,1,39,7400,3
0,1,0,0,4,11,0,4,1,4,0,39,25030,7
0,1,0,0,6,11,0,5,1,4,0,39,14100,8
0,1,0,0,1,15,1,4,4,4,0,39,19000,6
0,1,0,0,4,11,0,4,1,4,0,39,12000,7
0,1,0,0,7,11,0,0,1,4,1,39,27800,3
0,2,0,0,0,8,2,2,0,4,1,39,23523,0
1,1,0,0,2,12,2,2,0,4,1,39,60162,10
0,2,0,0,4,7,2,5,1,4,0,39,17597,1
0,2,0,0,4,11,0,2,0,4,1,39,49732,10
1,1,0,0,4,12,2,2,0,4,1,39,53199,4
0,1,0,0,4,0,0,2,0,4,1,39,52031,7
1,2,0,0,4,11,0,2,0,4,1,39,15067,14
0,0,0,0,4,11,0,4,3,4,1,39,11804,5
1,1,0,0,4,15,1,2,0,4,1,39,32684,14
0,2,0,0,1,15,1,2,0,4,1,39,99999,13
0,1,0,0,4,7,2,0,4,4,0,39,10086,1
0,0,0,0,4,6,0,4,4,4,0,39,1720,8
0,0,0,0,0,11,0,4,1,4,1,39,2400,0
0,0,0,0,4,0,0,0,1,4,1,39,10995,7
0,2,0,0,4,7,2,4,1,4,0,39,30030,10
0,0,0,0,4,8,2,2,0,4,1,39,14827,6
0,0,0,0,4,9,2,2,0,4,1,39,53730,1
1,1,0,0,4,11,0,0,4,4,1,39,23013,12
0,0,0,0,4,1,0,4,1,4,0,39,1460,7
1,0,0,0,4,1,0,4,1,4,1,39,8017,3
1,2,0,0,6,15,1,2,0,4,1,39,13100,8
1,1,0,0,4,11,0,2,0,4,1,39,23036,14
1,2,0,0,4,0,0,2,0,4,1,39,50756,14
1,1,0,0,4,0,0,4,1,4,1,39,26601,7
0,1,0,0,4,11,0,2,0,4,1,39,26922,7
1,1,0,0,4,9,2,2,0,4,1,39,60933,4
0,1,0,0,1,8,2,0,1,4,1,39,30250,3
0,1,0,0,1,11,0,0,1,4,0,39,9838,1
0,2,0,0,4,11,0,2,0,4,1,39,24796,13
0,2,0,0,6,9,2,2,0,4,1,39,48459,4
0,1,0,0,7,11,0,2,0,4,1,39,55519,11
1,2,0,0,4,15,1,2,0,4,1,39,48812,3
1,1,0,0,4,9,2,2,0,4,1,39,44031,4
0,0,0,0,4,7,2,2,5,4,0,39,50715,14
0,0,0,0,4,15,1,4,1,4,0,39,21210,1
0,1,0,0,4,6,0,5,4,4,0,39,15000,1
1,1,0,0,4,15,1,2,0,4,1,39,58080,4
0,1,0,0,4,14,2,4,1,4,1,39,66268,4
0,1,0,0,4,11,0,0,1,4,0,39,20167,1
1,1,0,0,5,11,0,2,0,4,1,39,60115,12
1,0,0,0,4,11,0,2,0,4,1,39,27918,4
1,0,0,0,4,7,2,4,1,4,1,39,12600,14
0,0,0,0,4,15,1,4,3,4,0,39,10516,8
0,2,0,0,4,1,0,2,0,4,1,39,34924,8
1,1,0,0,4,9,2,2,0,4,1,39,52780,10
0,0,0,0,4,15,1,0,4,4,0,39,14998,12
0,0,0,0,4,15,1,4,1,4,1,39,22600,8
1,0,0,0,4,11,0,4,1,4,1,39,16025,3
0,1,0,0,4,11,0,0,4,4,0,39,20450,1
1,0,0,0,5,11,0,4,1,4,1,39,20410,3
0,0,0,0,4,9,2,4,1,4,1,39,13073,4
0,0,0,0,4,9,2,4,1,4,1,39,4000,12
0,0,0,0,4,9,2,4,1,4,1,39,17030,4
0,0,0,0,4,11,0,4,1,4,1,39,7900,12
0,0,0,0,4,15,1,0,1,4,1,39,6589,1
1,1,0,0,4,9,2,4,1,4,1,39,43400,14
1,2,0,0,5,14,2,2,0,4,1,39,99999,10
0,1,0,0,4,9,2,2,0,4,1,39,30677,4
0,2,0,0,4,11,0,6,1,4,0,39,27501,1
1,0,0,0,4,9,2,4,1,4,1,39,37075,4
1,1,0,0,4,15,1,2,0,1,1,39,77646,8
0,0,0,0,4,11,0,4,3,1,0,39,3025,12
0,2,0,0,0,9,2,6,1,4,0,39,7903,0
1,1,0,0,4,9,2,0,4,4,0,39,22515,12
1,1,0,0,4,9,2,2,0,4,1,39,81615,12
1,1,0,0,2,9,2,2,0,4,1,39,50833,10
0,2,0,0,5,8,2,2,0,4,1,39,99999,4
0,0,0,0,5,15,1,5,3,4,0,39,9000,12
1,2,0,0,2,12,2,2,0,4,1,39,90898,4
0,0,0,0,4,1,0,4,3,4,1,39,1210,6
0,1,0,0,4,11,0,5,4,4,1,39,21000,1
1,1,0,0,4,7,2,2,0,4,1,39,35590,10
0,1,0,0,4,11,0,2,5,4,0,39,32971,12
0,0,0,0,4,15,1,0,3,4,0,39,5000,8
1,2,0,0,4,7,2,2,0,4,1,39,54851,12
1,2,0,0,4,11,0,2,0,4,1,39,46327,3
0,0,0,0,4,11,0,4,3,4,0,39,10262,1
0,0,0,0,2,9,2,4,1,4,0,39,23850,11
0,0,0,0,4,6,0,4,3,4,1,39,13828,14
0,1,0,0,4,12,2,2,0,4,1,39,53034,13
0,0,0,0,4,11,0,4,3,4,1,39,1400,1
0,1,0,0,6,9,2,2,0,4,1,39,21372,3
0,2,0,0,6,11,0,4,1,4,1,39,18169,4
0,0,0,0,4,7,2,4,1,4,1,39,27000,1
0,2,0,0,4,12,2,0,1,4,1,39,26451,12
0,2,0,0,1,11,0,2,0,4,1,39,55150,3
0,0,0,0,0,1,0,4,3,4,0,39,1400,0
0,1,0,0,1,11,0,0,4,4,1,39,22038,6
1,2,0,0,5,5,0,2,0,4,1,39,16141,4
0,2,0,0,0,9,2,6,4,4,0,39,45866,0
1,0,0,0,4,11,0,4,3,4,1,39,12000,4
0,1,0,0,4,11,0,2,5,4,0,39,50663,3
1,0,0,0,4,8,2,4,3,4,0,39,27695,4
0,0,0,0,4,8,2,4,3,4,0,39,5043,8
0,2,0,0,6,9,2,2,0,4,1,39,99999,4
0,2,0,0,4,0,0,6,1,4,0,39,38910,8
0,0,0,0,7,8,2,0,1,4,0,39,21601,4
0,1,0,0,4,2,0,2,0,4,1,39,22200,7
1,1,0,0,4,9,2,4,1,4,1,39,30110,10
1,2,0,0,4,10,2,2,0,4,1,39,99999,10
1,1,0,0,6,15,1,4,1,4,0,39,45200,1
0,2,0,0,6,15,1,4,1,4,1,39,30050,1
0,1,0,0,4,11,0,2,0,4,1,39,51000,3
0,2,0,0,4,12,2,2,0,4,1,39,65026,4
1,2,0,0,4,12,2,0,1,4,1,39,48000,10
0,2,0,0,6,14,2,2,0,4,1,39,61700,10
0,0,0,0,4,11,0,4,3,4,1,2,4500,8
0,2,0,0,4,11,0,6,1,4,0,39,8974,1
0,2,0,0,6,12,2,0,1,4,0,39,19750,10
0,0,0,0,4,0,0,2,5,4,0,39,34000,1
1,0,0,0,4,11,0,0,1,4,0,39,36100,3
0,1,0,0,4,11,0,4,3,4,0,39,10693,7
0,1,0,0,7,15,1,4,3,4,1,39,35001,10
0,2,0,0,4,1,0,2,0,4,1,39,20252,12
1,1,0,0,4,11,0,2,5,4,0,39,61500,4
0,2,0,0,4,8,2,2,0,4,1,2,29494,3
0,0,0,0,4,9,2,4,3,4,0,39,5930,10
0,0,0,0,4,9,2,4,3,4,0,39,4800,4
1,2,0,0,4,11,0,0,4,4,1,39,93044,14
0,0,0,0,4,11,0,0,3,4,0,39,11000,4
0,0,0,0,4,9,2,2,0,3,1,39,47035,10
0,1,0,0,4,7,2,4,1,4,0,39,21158,13
1,1,0,0,4,9,2,2,0,4,1,39,76894,4
1,1,0,0,4,11,0,0,4,4,1,39,24208,6
0,1,0,0,4,11,0,4,1,4,0,39,32525,1
0,1,0,0,4,12,2,2,0,4,1,39,99999,4
1,2,0,0,4,11,0,2,0,4,1,39,66527,3
0,0,0,0,4,9,2,4,3,4,0,39,10007,1
0,0,0,0,4,11,0,4,3,4,0,39,3300,8
0,1,0,0,1,9,2,2,0,4,1,39,73930,4
0,0,0,0,4,15,1,4,3,4,1,39,2475,12
1,2,0,0,4,9,2,2,0,4,1,39,86460,4
0,1,0,0,4,8,2,2,0,4,1,39,38970,10
0,0,0,0,4,11,0,4,4,4,0,39,5001,8
1,0,0,0,4,11,0,4,1,4,1,39,22000,6
0,2,0,0,0,15,1,6,4,4,0,39,15250,0
1,1,0,0,2,11,0,0,3,4,1,39,23400,1
0,2,0,0,0,11,0,6,1,4,1,39,8500,0
0,2,0,0,4,11,0,6,4,4,1,39,7399,8
1,0,0,0,4,9,2,4,3,4,1,39,29835,10
0,2,0,0,4,11,0,2,5,4,0,39,61778,1
0,0,0,0,4,9,2,4,3,4,1,39,29025,13
0,0,0,0,4,11,0,4,3,4,1,39,16250,6
1,1,0,0,4,15,1,2,0,4,1,39,63904,13
0,0,0,0,4,1,0,4,3,4,1,39,3900,6
1,1,0,0,4,9,2,2,0,4,1,39,44512,3
1,1,0,0,4,9,2,5,1,4,1,39,62787,4
0,1,0,0,4,11,0,0,1,4,0,39,44864,10
0,1,0,0,4,12,2,2,0,4,1,39,42300,12
0,1,0,0,4,9,2,4,1,4,1,39,35010,10
1,1,0,0,6,11,0,5,1,4,1,39,23000,4
1,1,0,0,2,9,2,4,1,4,0,39,30025,10
1,0,0,0,4,12,2,4,1,4,0,39,25025,10
1,1,0,0,6,9,2,0,4,4,0,39,16826,4
1,1,0,0,4,9,2,2,0,4,1,39,81776,12
1,1,0,0,4,11,0,0,1,4,1,39,42025,12
0,2,0,0,4,11,0,0,1,4,0,39,35025,1
1,1,0,0,4,11,0,2,0,4,1,39,60338,13
0,2,0,0,4,8,2,2,0,4,1,39,48504,1
0,0,0,0,4,8,2,4,3,4,1,39,16138,13
0,1,0,0,4,15,1,6,4,4,0,39,37100,13
0,0,0,0,4,15,1,2,0,4,1,39,49155,1
1,0,0,0,4,9,2,2,0,4,1,39,63408,10
0,1,0,0,2,9,2,2,5,4,0,39,35507,10
0,2,0,0,4,11,0,2,2,4,1,39,33001,6
0,2,0,0,4,11,0,4,4,4,0,2,15700,7
1,1,0,0,4,11,0,4,1,4,1,39,28000,3
1,0,0,0,4,2,0,4,1,4,1,39,22209,3
1,0,0,0,6,15,1,4,1,4,0,39,15000,8
0,1,0,0,4,9,2,2,5,4,0,39,20400,8
1,2,0,0,4,5,0,2,5,4,0,39,46580,7
1,2,0,0,4,5,0,2,0,4,1,39,41350,5
1,0,0,0,4,11,0,4,3,4,1,39,17000,7
0,0,0,0,4,11,0,4,3,4,0,39,2100,12
0,0,0,0,2,15,1,4,1,4,0,39,11041,8
0,0,0,0,4,11,0,4,1,4,1,39,26000,7
0,1,0,0,4,7,2,4,1,4,0,39,20030,12
0,1,0,0,4,7,2,0,4,4,0,39,17502,1
0,1,0,0,4,11,0,0,1,4,0,39,12000,6
0,0,0,0,4,11,0,4,1,0,1,39,6000,8
1,1,0,0,2,9,2,2,0,4,1,39,46502,10
0,1,0,0,4,11,0,0,1,4,1,39,20072,7
0,1,0,0,1,9,2,0,4,4,0,39,35030,1
1,2,0,0,6,11,0,2,0,4,1,39,16343,3
1,2,0,0,2,12,2,2,0,4,1,39,79000,10
1,0,0,0,4,12,2,4,3,4,1,39,30810,1
0,0,0,0,4,9,2,4,3,4,0,39,50752,10
0,1,0,0,6,11,0,2,0,4,1,39,36121,4
0,0,0,0,4,11,0,4,4,4,0,39,15035,8
0,1,0,0,4,2,0,0,1,4,1,39,25030,4
1,0,0,0,4,11,0,4,1,4,1,39,35200,14
0,1,0,0,2,15,1,2,0,4,1,39,63643,3
0,2,0,0,4,9,2,2,0,4,1,39,53084,12
0,1,0,0,4,7,2,2,0,4,1,39,15225,13
0,1,0,0,4,11,0,2,0,4,1,39,80298,14
1,1,0,0,4,12,2,4,1,1,1,0,47005,10
0,0,0,0,4,12,2,2,0,1,1,24,28317,4
1,1,0,0,4,15,1,0,1,4,1,39,42427,12
1,1,0,0,4,8,2,2,0,4,1,39,74521,10
0,2,0,0,4,11,0,0,1,4,1,39,30687,3
1,1,0,0,4,15,1,0,4,4,1,39,36000,3
1,1,0,0,4,11,0,0,1,4,0,39,22000,4
0,2,0,0,4,11,0,2,0,4,1,39,43637,14
1,0,0,0,4,9,2,2,0,4,1,39,99999,12
0,0,0,0,0,9,2,2,5,4,0,39,80498,0
0,1,0,0,5,11,0,2,0,4,1,39,99999,4
1,1,0,0,4,12,2,2,0,4,1,39,92914,4
1,1,0,0,4,9,2,2,0,4,1,39,99999,12
1,1,0,0,6,15,1,2,0,4,1,39,33395,3
1,0,0,0,4,15,1,4,3,4,1,11,10000,1
1,2,0,0,4,15,1,2,0,4,1,0,99574,4
1,1,0,0,5,12,2,2,0,4,1,39,99999,4
1,2,0,0,4,9,2,2,0,4,1,12,99999,4
1,2,0,0,1,9,2,2,0,4,1,39,71500,4
1,1,0,0,4,11,0,2,0,4,1,39,49100,4
0,2,0,0,6,0,0,2,0,4,1,39,13072,3
1,2,0,0,4,9,2,2,0,4,1,39,65346,10
0,1,0,0,4,2,0,0,4,4,0,39,15000,7
1,0,0,0,4,11,0,2,0,4,1,39,32030,3
0,0,0,0,4,11,0,2,5,4,0,39,20458,8
0,2,0,0,2,11,0,2,0,4,1,39,50808,3
1,1,0,0,4,9,2,2,0,4,1,39,64380,12
1,1,0,0,2,12,2,2,0,4,1,39,49098,4
0,0,0,0,4,6,0,2,0,4,1,39,18443,7
0,0,0,0,4,0,0,4,1,4,0,39,16589,3
0,0,0,0,4,9,2,4,1,4,0,39,55777,13
0,1,0,0,4,1,0,2,0,4,1,39,27362,5
1,0,0,0,4,9,2,4,1,4,1,39,32450,10
0,0,0,0,4,9,2,4,1,4,1,39,11725,4
1,1,0,0,4,7,2,5,4,4,0,39,99999,4
0,2,0,0,0,12,2,6,1,4,0,39,27626,0
0,1,0,0,4,5,0,2,0,4,1,39,17000,14
1,0,0,0,4,11,0,2,0,4,1,39,35014,12
0,2,0,0,4,11,0,4,1,4,1,39,40350,4
1,1,0,0,4,15,1,2,0,4,1,39,72200,14
1,1,0,0,4,11,0,0,4,4,1,39,18111,3
0,1,0,0,6,1,0,4,4,4,1,39,9156,5
0,1,0,0,4,15,1,4,2,4,1,39,7700,6
0,0,0,0,4,5,0,4,2,4,1,39,7800,7
0,2,0,0,6,8,2,2,0,4,1,39,45165,4
0,2,0,0,4,11,0,0,4,4,1,39,23200,6
0,1,0,0,6,15,1,4,4,4,1,39,18013,3
0,1,0,0,4,11,0,4,1,4,0,39,1713,8
0,0,0,0,0,0,0,4,3,4,0,39,1200,0
0,1,0,0,4,15,1,4,1,4,1,39,40000,3
0,0,0,0,4,1,0,2,0,4,1,39,14200,3
1,1,0,0,2,12,2,0,4,4,0,39,26035,1
1,2,0,0,4,9,2,2,0,4,1,39,59373,4
0,2,0,0,4,11,0,2,0,4,1,39,21000,6
0,0,0,0,4,1,0,4,1,4,0,39,18000,7
1,2,0,0,4,11,0,2,0,2,1,39,46642,3
0,1,0,0,4,11,0,2,0,4,1,39,55070,3
1,0,0,0,6,8,2,2,0,4,1,39,9000,3
0,1,0,0,6,11,0,2,0,4,1,39,14202,3
0,1,0,0,6,9,2,2,0,4,1,39,39688,10
1,2,0,0,6,1,0,2,0,4,1,0,84149,4
1,2,0,0,4,5,0,2,5,4,0,2,26788,7
1,0,0,0,4,8,2,4,3,4,0,39,4071,8
1,1,0,0,4,5,0,2,5,4,0,2,84196,7
0,0,0,0,4,1,0,2,0,4,1,39,6587,6
1,2,0,0,4,8,2,2,0,4,1,39,51030,13
0,0,0,0,6,11,0,4,3,4,1,39,1939,12
1,1,0,0,4,9,2,2,0,4,1,39,63237,10
0,2,0,0,4,11,0,3,4,4,1,0,22366,7
1,0,0,0,4,11,0,4,3,4,1,39,19800,12
0,0,0,0,4,8,2,4,3,4,1,39,11170,4
0,1,0,0,4,2,0,2,0,4,1,39,49050,7
0,1,0,0,4,7,2,2,0,4,1,39,25005,12
1,1,0,0,6,11,0,2,0,4,1,39,7000,14
0,2,0,0,7,11,0,2,0,4,1,39,22000,5
0,1,0,0,4,15,1,0,1,4,0,39,17022,4
0,0,0,0,4,11,0,4,1,4,1,39,17000,8
0,0,0,0,4,15,1,0,1,4,0,39,12300,1
1,2,0,0,4,15,1,0,1,4,1,39,19383,6
1,1,0,0,4,11,0,2,0,4,1,39,41002,3
0,2,0,0,0,0,0,0,1,4,1,39,3000,0
1,0,0,0,5,15,1,2,5,1,0,35,40042,4
1,1,0,0,5,15,1,2,2,1,0,35,38049,4
0,2,0,0,5,11,0,2,2,1,0,3,20088,4
0,1,0,0,4,7,2,2,0,4,1,39,55300,4
0,2,0,0,0,11,0,2,0,4,1,39,30787,0
0,0,0,0,4,15,1,4,3,4,1,39,7168,6
0,2,0,0,4,15,1,2,0,4,1,39,28810,1
0,1,0,0,5,9,2,2,0,4,1,39,30660,3
0,0,0,0,4,11,0,4,1,4,0,39,7000,8
0,2,0,0,4,15,1,0,3,4,0,39,3010,7
0,2,0,0,4,11,0,0,4,4,0,39,8780,8
1,2,0,0,4,11,0,6,1,4,0,39,18012,10
1,2,0,0,5,7,2,2,0,4,1,39,78024,4
1,1,0,0,4,11,0,2,0,4,1,39,40353,4
1,0,0,0,4,9,2,2,0,4,1,39,52000,4
0,0,0,0,4,15,1,4,1,4,0,39,15309,1
0,1,0,0,4,11,0,2,0,4,1,39,21157,1
1,2,0,0,4,11,0,2,0,4,1,39,62240,4
1,2,0,0,6,11,0,2,0,4,1,39,55200,3
0,0,0,0,4,9,2,4,3,4,1,39,15000,12
0,0,0,0,0,1,0,4,3,4,1,39,1000,0
0,1,0,0,4,15,1,2,0,4,1,39,71831,10
0,1,0,0,2,15,1,0,4,4,0,39,10400,1
0,1,0,0,4,11,0,2,0,4,1,39,33091,3
0,1,0,0,4,11,0,2,0,4,1,39,65020,6
0,2,0,0,4,11,0,2,0,4,1,39,36057,5
0,0,0,0,4,1,0,4,3,4,1,39,3200,8
0,0,0,0,4,11,0,4,1,4,0,39,2600,8
1,2,0,0,2,9,2,2,0,4,1,39,53103,10
1,2,0,0,4,8,2,2,0,4,1,39,57600,7
0,0,0,0,4,1,0,4,3,4,1,39,675,6
1,2,0,0,6,11,0,2,0,4,1,39,33501,12
0,2,0,0,6,15,1,2,0,4,1,39,35287,4
0,0,0,0,4,1,0,4,3,3,0,0,2100,12
1,1,0,0,4,8,2,2,0,4,1,39,46075,3
1,2,0,0,4,9,2,2,0,4,1,39,99999,4
1,2,0,0,2,9,2,2,5,4,0,39,46833,10
0,2,0,0,4,11,0,2,0,4,1,39,56777,3
1,1,0,0,4,9,2,2,0,4,1,39,59132,1
0,2,0,0,4,9,2,2,0,4,1,39,99999,4
1,1,0,0,4,7,2,2,0,4,1,39,87838,12
0,1,0,0,4,2,0,4,4,4,1,39,31000,3
0,1,0,0,4,2,0,0,2,4,1,39,33500,11
1,1,0,0,4,9,2,2,0,4,1,39,36022,4
0,0,0,0,2,8,2,2,0,4,1,39,31468,11
1,1,0,0,4,15,1,0,4,4,1,39,51300,12
0,0,0,0,4,15,1,4,3,4,1,39,418,13
0,0,0,0,4,11,0,4,3,4,1,39,1748,8
1,0,0,0,5,11,0,2,0,4,1,39,22100,3
0,2,0,0,4,2,0,2,0,4,1,39,35500,3
0,0,0,0,4,7,2,4,3,4,0,39,11010,1
1,2,0,0,4,7,2,2,0,4,1,39,57700,4
0,0,0,0,7,9,2,2,0,4,1,39,64900,10
0,0,0,0,4,7,2,2,0,4,1,39,61408,7
0,2,0,0,4,11,0,6,1,4,1,39,57649,13
1,0,0,0,4,9,2,2,0,4,1,39,48167,10
1,0,0,0,7,12,2,0,4,4,0,39,62200,4
0,0,0,0,4,14,2,0,1,4,0,39,4850,10
0,2,0,0,7,11,0,0,1,4,0,39,30362,1
0,1,0,0,4,9,2,5,4,4,1,39,45100,10
0,2,0,0,4,2,0,2,0,4,1,39,47587,7
0,2,0,0,0,15,1,6,1,4,0,39,5300,0
0,2,0,0,7,15,1,2,0,4,1,39,32093,11
0,0,0,0,4,7,2,2,0,4,1,39,47500,3
1,0,0,0,4,2,0,4,4,4,1,39,13810,6
1,1,0,0,4,9,2,2,0,4,1,39,97717,4
0,1,0,0,6,15,1,2,0,4,1,39,34922,3
0,1,0,0,4,15,1,2,0,4,1,39,3730,3
0,1,0,0,4,11,0,2,0,4,1,39,28060,12
1,1,0,0,4,9,2,4,1,4,1,39,19212,12
0,1,0,0,4,11,0,4,1,4,0,39,17012,1
0,1,0,0,4,12,2,4,1,4,1,39,42649,10
1,2,0,0,2,9,2,2,0,4,1,39,64998,4
0,1,0,0,4,15,1,4,3,4,1,39,13500,8
0,1,0,0,7,15,1,4,3,4,1,39,1308,3
1,1,0,0,4,15,1,2,0,4,1,39,16409,14
1,1,0,0,4,9,2,2,0,4,1,39,70764,4
1,1,0,0,4,9,2,2,0,4,1,39,81270,10
0,2,0,0,6,9,2,2,0,4,1,39,34422,10
1,1,0,0,4,9,2,2,0,4,1,39,89110,4
1,1,0,0,4,12,2,2,0,4,1,39,69453,4
0,1,0,0,6,11,0,0,1,4,1,39,25012,3
0,0,0,0,4,0,0,4,1,4,0,39,14212,8
0,0,0,0,4,15,1,4,1,4,1,39,14000,4
1,2,0,0,4,11,0,2,0,4,1,39,40300,7
0,2,0,0,6,9,2,0,1,4,1,39,5000,4
1,0,0,0,4,7,2,4,1,4,0,39,36110,13
1,0,0,0,4,15,1,4,1,4,0,39,35000,12
0,0,0,0,4,9,2,4,1,4,1,39,23000,3
0,1,0,0,4,11,0,0,1,4,1,39,15000,3
0,0,0,0,4,15,1,4,1,4,0,39,11025,1
0,0,0,0,4,15,1,4,1,4,1,39,23025,12
0,0,0,0,2,15,1,2,0,4,1,39,31103,4
0,1,0,0,4,9,2,2,5,4,0,39,24300,1
0,2,0,0,6,15,1,0,1,4,0,39,25611,12
0,2,0,0,4,9,2,0,1,4,0,39,54150,10
1,2,0,0,4,8,2,2,0,4,1,39,36821,5
0,0,0,0,4,11,0,4,3,4,0,39,8680,6
0,0,0,0,4,11,0,4,3,4,0,39,9517,6
0,2,0,0,4,11,0,2,5,4,0,39,36050,12
1,1,0,0,4,12,2,4,1,4,1,39,50800,10
0,1,0,0,4,9,2,2,0,1,1,3,13882,8
0,0,0,0,4,11,0,4,1,4,1,39,14000,12
1,1,0,0,6,11,0,0,1,4,1,39,21674,12
0,2,0,0,4,9,2,2,0,4,1,39,17220,7
1,2,0,0,4,9,2,2,0,4,1,39,70318,4
0,0,0,0,4,11,0,4,3,4,0,39,1405,8
0,0,0,0,7,0,0,4,3,4,1,39,1168,5
1,2,0,0,4,11,0,2,0,4,1,39,56303,14
1,1,0,0,4,9,2,0,1,4,1,39,55792,12
1,0,0,0,4,11,0,4,1,4,0,39,36792,12
1,1,0,0,4,9,2,2,0,4,1,39,99999,4
0,2,0,0,6,12,2,2,0,4,1,39,68012,13
0,1,0,0,4,9,2,0,1,4,1,39,28801,8
1,1,0,0,2,12,2,0,4,4,0,39,23069,10
0,1,0,0,4,11,0,2,0,4,1,39,62500,3
0,0,0,0,2,0,0,4,3,4,0,39,3000,10
0,2,0,0,4,15,1,2,0,4,1,39,22000,12
0,0,0,0,4,11,0,4,3,4,0,39,6240,1
0,0,0,0,4,15,1,4,3,4,0,39,5200,3
0,2,0,0,4,2,0,2,0,4,1,39,46800,3
0,1,0,0,4,12,2,2,0,4,1,9,32280,10
0,2,0,0,4,15,1,4,1,4,1,39,69600,13
0,2,0,0,4,15,1,0,4,4,0,39,19071,4
1,1,0,0,4,6,0,0,3,4,0,39,5571,8
1,0,0,0,4,11,0,2,0,4,1,39,30265,3
0,2,0,0,0,11,0,2,0,4,1,39,27421,0
1,0,0,0,4,11,0,4,1,4,1,39,35159,7
1,0,0,0,4,11,0,2,0,4,1,39,27966,7
0,0,0,0,4,0,0,4,2,4,1,39,1000,3
0,2,0,0,6,15,1,0,1,4,1,39,21000,3
1,2,0,0,4,11,0,2,0,4,1,39,31516,14
0,1,0,0,4,11,0,4,3,4,1,39,15207,3
1,2,0,0,6,15,1,2,0,4,1,39,13148,8
0,0,0,0,4,15,1,4,1,4,0,39,1612,1
0,1,0,0,4,9,2,2,5,4,0,39,83450,10
1,0,0,0,4,9,2,2,0,4,1,39,50340,10
0,2,0,0,5,9,2,2,0,4,1,39,82044,4
0,2,0,0,4,8,2,2,0,4,1,39,23078,3
1,2,0,0,4,5,0,2,0,4,1,39,61075,3
1,2,0,0,6,9,2,2,0,4,1,39,7423,12
0,2,0,0,6,11,0,2,0,4,1,39,14177,3
1,0,0,0,4,15,1,4,3,4,1,39,20000,10
1,2,0,0,6,14,2,2,0,4,1,9,50842,10
1,1,0,0,4,9,2,2,0,4,1,39,62070,4
1,2,0,0,5,11,0,2,0,4,1,39,73395,4
0,0,0,0,5,11,0,4,3,4,0,39,5575,1
1,0,0,0,6,15,1,2,2,4,1,39,51029,4
0,0,0,0,4,15,1,3,3,4,0,39,18720,1
0,1,0,0,4,9,2,2,0,4,1,39,83188,10
1,1,0,0,5,15,1,2,0,4,1,39,66000,4
0,2,0,0,6,9,2,6,4,4,0,39,1352,12
1,0,0,0,4,9,2,4,3,4,1,39,8984,10
0,0,0,0,7,15,1,4,3,4,1,39,1900,8
0,1,0,0,4,8,2,2,0,4,1,39,56266,13
0,2,0,0,4,9,2,2,0,4,1,39,48445,13
0,2,0,0,4,15,1,3,1,4,0,39,21010,8
0,1,0,0,2,11,0,4,1,4,1,39,16200,1
0,0,0,0,4,11,0,4,1,4,0,39,2143,12
0,1,0,0,6,15,1,2,3,4,0,39,36430,10
0,1,0,0,4,15,1,0,4,4,0,39,17029,8
1,2,0,0,4,8,2,2,5,4,0,39,80050,4
0,1,0,0,4,11,0,2,5,1,0,35,31122,8
1,2,0,0,4,11,0,2,0,4,1,39,60010,14
1,2,0,0,4,5,0,2,0,4,1,39,18763,8
0,2,0,0,4,9,2,2,0,4,1,39,99999,10
0,2,0,0,4,4,0,0,4,4,1,39,12000,14
0,2,0,0,4,11,0,2,0,4,1,39,46503,7
0,0,0,0,4,11,0,4,3,4,1,39,19166,7
1,0,0,0,4,11,0,4,3,4,1,39,17166,6
1,2,0,0,5,12,2,0,1,4,1,39,62242,10
1,2,0,0,4,12,2,2,0,4,1,39,99999,4
0,0,0,0,4,15,1,4,3,4,0,39,7000,8
0,0,0,0,4,0,0,4,3,4,0,39,7000,8
1,1,0,0,2,11,0,2,0,4,1,39,39940,14
0,1,0,0,1,12,2,2,0,4,1,39,53200,4
1,1,0,0,4,9,2,4,1,4,0,39,57214,12
0,2,0,0,4,9,2,2,0,4,1,39,88000,1
0,2,0,0,4,11,0,2,0,4,1,39,73020,3
0,0,0,0,0,11,0,2,3,4,1,39,23000,0
0,0,0,0,4,11,0,2,5,4,0,39,11151,7
0,2,0,0,4,9,2,0,1,4,0,39,37500,4
0,2,0,0,4,15,1,0,4,4,0,39,20000,9
0,0,0,0,4,11,0,4,3,4,1,39,1900,6
0,1,0,0,0,11,0,4,1,4,1,39,24410,0
